"FilePath","FileName","CurrentVersion","CorrectVersion","IsStub","MissingFM","MissingContent","HasV21","HasV30","HasV31","HasV4","NeedsUpdate"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-004 - Architecture vs Design vs Implementation.md","SAP-004 - Architecture vs Design vs Implementation.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-005 - The Software Architecture Ecosystem Map.md","SAP-005 - The Software Architecture Ecosystem Map.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-006 - Architecture Decision Record (ADR).md","SAP-006 - Architecture Decision Record (ADR).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-007 - Technology Roadmap.md","SAP-007 - Technology Roadmap.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-008 - Architecture Review.md","SAP-008 - Architecture Review.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-009 - Proof of Concept (POC).md","SAP-009 - Proof of Concept (POC).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-010 - Enterprise Application Architecture.md","SAP-010 - Enterprise Application Architecture.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-011 - Loose Coupling of Frontend Modules.md","SAP-011 - Loose Coupling of Frontend Modules.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-012 - Micro-Frontend Architecture.md","SAP-012 - Micro-Frontend Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-013 - Layered Architecture.md","SAP-013 - Layered Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-014 - Hexagonal Architecture.md","SAP-014 - Hexagonal Architecture.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-015 - Clean Architecture.md","SAP-015 - Clean Architecture.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-016 - Onion Architecture.md","SAP-016 - Onion Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-017 - Vertical Slice Architecture.md","SAP-017 - Vertical Slice Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-018 - CQRS Pattern.md","SAP-018 - CQRS Pattern.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-019 - Event Sourcing Pattern.md","SAP-019 - Event Sourcing Pattern.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-020 - Ports and Adapters.md","SAP-020 - Ports and Adapters.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-021 - Repository Pattern.md","SAP-021 - Repository Pattern.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-022 - Unit of Work Pattern.md","SAP-022 - Unit of Work Pattern.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-023 - Domain Model.md","SAP-023 - Domain Model.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-024 - Anemic Domain Model.md","SAP-024 - Anemic Domain Model.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-025 - Rich Domain Model.md","SAP-025 - Rich Domain Model.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-026 - Service Layer.md","SAP-026 - Service Layer.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-027 - Transaction Script.md","SAP-027 - Transaction Script.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-028 - Active Record.md","SAP-028 - Active Record.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-029 - Data Mapper.md","SAP-029 - Data Mapper.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-030 - Aggregate Root.md","SAP-030 - Aggregate Root.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-031 - Domain Events.md","SAP-031 - Domain Events.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-032 - Value Objects.md","SAP-032 - Value Objects.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-033 - Entities.md","SAP-033 - Entities.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-034 - Anti-Corruption Layer.md","SAP-034 - Anti-Corruption Layer.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-035 - Context Map.md","SAP-035 - Context Map.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-036 - Shared Kernel.md","SAP-036 - Shared Kernel.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-037 - Open Host Service.md","SAP-037 - Open Host Service.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-038 - Published Language.md","SAP-038 - Published Language.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-039 - Modular Monolith Patterns.md","SAP-039 - Modular Monolith Patterns.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-040 - Plugin Architecture.md","SAP-040 - Plugin Architecture.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-041 - Pipe and Filter.md","SAP-041 - Pipe and Filter.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-042 - Blackboard Pattern.md","SAP-042 - Blackboard Pattern.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-043 - SOLID Principles.md","SAP-043 - SOLID Principles.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-044 - DRY (Don't Repeat Yourself).md","SAP-044 - DRY (Don't Repeat Yourself).md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-045 - KISS (Keep It Simple, Stupid).md","SAP-045 - KISS (Keep It Simple, Stupid).md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-046 - YAGNI (You Aren't Gonna Need It).md","SAP-046 - YAGNI (You Aren't Gonna Need It).md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-047 - Law of Demeter.md","SAP-047 - Law of Demeter.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-048 - Tell Don't Ask.md","SAP-048 - Tell Don't Ask.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-049 - Command-Query Separation (CQS).md","SAP-049 - Command-Query Separation (CQS).md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-050 - Cohesion.md","SAP-050 - Cohesion.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-051 - Coupling.md","SAP-051 - Coupling.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-052 - Connascence.md","SAP-052 - Connascence.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-053 - Architecture Decision Records (ADR) Strategy.md","SAP-053 - Architecture Decision Records (ADR) Strategy.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-054 - Architecture Review Process Design.md","SAP-054 - Architecture Review Process Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-055 - Legacy Modernization Strategy.md","SAP-055 - Legacy Modernization Strategy.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-056 - Architecture Fitness Functions.md","SAP-056 - Architecture Fitness Functions.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-057 - Architecture Governance at Scale.md","SAP-057 - Architecture Governance at Scale.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-058 - Formal Architecture Specification (C4, ADL, UML).md","SAP-058 - Formal Architecture Specification (C4, ADL, UML).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-059 - Architecture Theory and Research.md","SAP-059 - Architecture Theory and Research.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-060 - Software Architecture Pattern Research.md","SAP-060 - Software Architecture Pattern Research.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-061 - Evolutionary Architecture Design.md","SAP-061 - Evolutionary Architecture Design.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-062 - Architecture Trade-off Framing.md","SAP-062 - Architecture Trade-off Framing.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-063 - Architecture Necessity Assessment.md","SAP-063 - Architecture Necessity Assessment.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-064 - Technical Debt Mental Model.md","SAP-064 - Technical Debt Mental Model.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-065 - Enterprise Architecture - What It Is and Why It Exists.md","SAP-065 - Enterprise Architecture - What It Is and Why It Exists.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-066 - Enterprise Architecture Domains - BDAT.md","SAP-066 - Enterprise Architecture Domains - BDAT.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-067 - Business Capability Mapping.md","SAP-067 - Business Capability Mapping.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-068 - As-Is - To-Be Architecture.md","SAP-068 - As-Is - To-Be Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-069 - TOGAF Framework.md","SAP-069 - TOGAF Framework.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-070 - TOGAF ADM (Architecture Development Method).md","SAP-070 - TOGAF ADM (Architecture Development Method).md","1","1","False","","Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-071 - Zachman Framework.md","SAP-071 - Zachman Framework.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-072 - ArchiMate (EA Modelling Language).md","SAP-072 - ArchiMate (EA Modelling Language).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-073 - Enterprise Architecture Maturity Models.md","SAP-073 - Enterprise Architecture Maturity Models.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-074 - Enterprise Architecture Programme Design.md","SAP-074 - Enterprise Architecture Programme Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-075 - EA Tool Selection and Vendor Landscape.md","SAP-075 - EA Tool Selection and Vendor Landscape.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SAP-software-architecture\SAP-076 - EA Framework Theory and Academic Foundations.md","SAP-076 - EA Framework Theory and Academic Foundations.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-001 - What Is System Design.md","SYD-001 - What Is System Design.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-002 - The System Design Interview Mental Model.md","SYD-002 - The System Design Interview Mental Model.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-003 - How to Approach Any System Design Problem.md","SYD-003 - How to Approach Any System Design Problem.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-004 - Estimation and Back-of-Envelope Thinking.md","SYD-004 - Estimation and Back-of-Envelope Thinking.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-005 - The System Design Ecosystem Map.md","SYD-005 - The System Design Ecosystem Map.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-006 - Vertical Scaling.md","SYD-006 - Vertical Scaling.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-007 - Horizontal Scaling.md","SYD-007 - Horizontal Scaling.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-008 - Load Balancing.md","SYD-008 - Load Balancing.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-009 - Round Robin.md","SYD-009 - Round Robin.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-010 - Least Connections.md","SYD-010 - Least Connections.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-011 - Consistent Hashing (Load Balancing).md","SYD-011 - Consistent Hashing (Load Balancing).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-012 - Sticky Sessions.md","SYD-012 - Sticky Sessions.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-013 - Session Affinity.md","SYD-013 - Session Affinity.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-014 - Auto Scaling.md","SYD-014 - Auto Scaling.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-015 - SLA SLO SLI.md","SYD-015 - SLA SLO SLI.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-016 - Error Budget.md","SYD-016 - Error Budget.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-017 - MTTR MTBF.md","SYD-017 - MTTR MTBF.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-018 - RTO RPO.md","SYD-018 - RTO RPO.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-019 - Redundancy Failover.md","SYD-019 - Redundancy Failover.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-020 - Active-Active.md","SYD-020 - Active-Active.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-021 - Active-Passive.md","SYD-021 - Active-Passive.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-022 - Disaster Recovery.md","SYD-022 - Disaster Recovery.md","1","1","False","","The Complete Picture - End-to-End Flow,Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-023 - Geo-Replication.md","SYD-023 - Geo-Replication.md","1","1","False","","The Complete Picture - End-to-End Flow,Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-024 - Multi-Region Architecture.md","SYD-024 - Multi-Region Architecture.md","1","1","False","","The Complete Picture - End-to-End Flow,Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-025 - Thundering Herd.md","SYD-025 - Thundering Herd.md","1","1","False","","The Complete Picture - End-to-End Flow","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-026 - Back-of-Envelope Estimation.md","SYD-026 - Back-of-Envelope Estimation.md","1","1","False","","The Complete Picture - End-to-End Flow,Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-027 - Capacity Planning.md","SYD-027 - Capacity Planning.md","1","1","False","","The Complete Picture - End-to-End Flow,Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-028 - Rate Limiting (System).md","SYD-028 - Rate Limiting (System).md","1","1","False","","The Complete Picture - End-to-End Flow,Comparison Table","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-029 - Token Bucket.md","SYD-029 - Token Bucket.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-030 - Leaky Bucket.md","SYD-030 - Leaky Bucket.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-031 - Sharding (System).md","SYD-031 - Sharding (System).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-032 - Hot Shard.md","SYD-032 - Hot Shard.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-033 - Read-Heavy vs Write-Heavy Design.md","SYD-033 - Read-Heavy vs Write-Heavy Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-034 - Denormalization for Scale.md","SYD-034 - Denormalization for Scale.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-035 - Fan-Out on Write vs Read.md","SYD-035 - Fan-Out on Write vs Read.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-036 - Push vs Pull Architecture.md","SYD-036 - Push vs Pull Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-037 - Polling vs Webhooks.md","SYD-037 - Polling vs Webhooks.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-038 - Idempotency Key.md","SYD-038 - Idempotency Key.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-039 - Distributed Locks.md","SYD-039 - Distributed Locks.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-040 - Leader-Follower Pattern.md","SYD-040 - Leader-Follower Pattern.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-041 - Write-Ahead Logging (System).md","SYD-041 - Write-Ahead Logging (System).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-042 - Data Partitioning Strategies.md","SYD-042 - Data Partitioning Strategies.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-043 - URL Shortener Design.md","SYD-043 - URL Shortener Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-044 - Rate Limiter Design.md","SYD-044 - Rate Limiter Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-045 - News Feed Design.md","SYD-045 - News Feed Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-046 - Search Autocomplete Design.md","SYD-046 - Search Autocomplete Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-047 - Notification System Design.md","SYD-047 - Notification System Design.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-048 - Chat System Design.md","SYD-048 - Chat System Design.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-5-distributed-architecture\SYD-system-design\SYD-049 - Video Streaming Design.md","SYD-049 - Video Streaming Design.md","2","2","False","","","True","False","False","False","NO"
